Date,Team Name,Half,Officials,Time On Court,Player 1,Player 2,Player 3,Player 4,Player 5,Points,Opp Points,Rebounds,Assists,3pt Made,3pt Att,Shots Made,Shots Att,FT Made,FT Att,Layup Atts,Dunk Atts,Turnovers,Fouls,Average Shot Distance
31-Mar-18,WARRIORS,1,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",0,David West,Quinn Cook,Patrick McCaw,Kevin Durant,Kevon Looney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Mar-18,WARRIORS,1,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",28,Draymond Green,Quinn Cook,Patrick McCaw,Kevin Durant,Kevon Looney,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31-Mar-18,WARRIORS,1,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",116,Draymond Green,Quinn Cook,Klay Thompson,Kevin Durant,Kevon Looney,7,3,5,0,0,0,2,4,3,5,4,0,1,2,0
31-Mar-18,WARRIORS,1,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",89,Draymond Green,Patrick McCaw,Klay Thompson,Kevin Durant,Kevon Looney,5,7,2,1,0,0,1,3,3,3,0,0,0,1,0
31-Mar-18,WARRIORS,1,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",0,Draymond Green,Patrick McCaw,Jordan Bell,Kevin Durant,Kevon Looney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Mar-18,WARRIORS,1,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",47,Quinn Cook,Patrick McCaw,Jordan Bell,Kevin Durant,Kevon Looney,1,3,2,0,0,1,0,2,1,1,1,0,0,0,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",249,Kevin Durant,JaVale McGee,Quinn Cook,Draymond Green,Klay Thompson,7,6,5,2,1,1,3,7,0,0,3,1,2,1,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",197,Kevin Durant,Kevon Looney,Quinn Cook,Draymond Green,Klay Thompson,12,9,3,2,2,4,3,6,4,4,2,0,0,1,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",46,Kevin Durant,Kevon Looney,Patrick McCaw,Draymond Green,Klay Thompson,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",41,Kevin Durant,Kevon Looney,Patrick McCaw,Draymond Green,Nick Young,4,3,0,1,1,1,1,1,1,1,0,0,0,1,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",146,Kevin Durant,Kevon Looney,Patrick McCaw,Jordan Bell,Nick Young,7,2,4,2,1,2,2,4,2,2,4,0,0,0,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",60,Kevin Durant,Kevon Looney,Quinn Cook,Jordan Bell,Nick Young,5,0,1,1,0,0,2,2,1,1,1,0,0,0,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",307,David West,Klay Thompson,Draymond Green,Nick Young,Shaun Livingston,8,14,2,4,0,1,4,9,0,1,1,1,2,4,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",40,David West,Klay Thompson,Kevon Looney,Nick Young,Shaun Livingston,3,2,1,1,1,3,1,3,0,0,0,0,0,1,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",75,David West,Klay Thompson,Kevon Looney,Nick Young,Quinn Cook,3,3,1,1,1,1,1,1,0,0,0,0,1,2,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",28,Damian Jones,Klay Thompson,Kevon Looney,Nick Young,Quinn Cook,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",125,Damian Jones,Shaun Livingston,Kevon Looney,Nick Young,Quinn Cook,5,3,3,1,1,3,2,4,0,0,0,0,0,0,0
31-Mar-18,WARRIORS,2,"Gary Zielinski, Kane Fitzgerald, Justin Van Duyne",126,Damian Jones,Jordan Bell,Kevon Looney,Nick Young,Quinn Cook,0,2,2,0,0,1,0,3,0,0,0,0,1,1,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",416,Larry Nance Jr.,Kevin Love,LeBron James,Jose Calderon,Rodney Hood,12,13,9,4,1,4,5,12,1,5,5,0,1,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Larry Nance Jr.,Jordan Clarkson,LeBron James,Jose Calderon,Rodney Hood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",141,Larry Nance Jr.,Jordan Clarkson,LeBron James,Jeff Green,Rodney Hood,2,5,3,1,0,1,1,4,0,0,0,1,2,1,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Larry Nance Jr.,Jordan Clarkson,LeBron James,Jeff Green,JR Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",178,Tristan Thompson,Jordan Clarkson,LeBron James,Jeff Green,JR Smith,4,7,3,0,0,0,1,3,2,2,2,0,2,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",256,Jordan Clarkson,JR Smith,Kevin Love,<__main__.Team object at 0x00DFA970>,Tristan Thompson,10,9,7,1,0,1,4,9,2,2,3,0,1,1,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Rodney Hood,JR Smith,Kevin Love,<__main__.Team object at 0x00DFA970>,Tristan Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",151,Rodney Hood,JR Smith,Kevin Love,<__main__.Team object at 0x00DFA970>,Jose Calderon,6,7,3,2,2,4,2,6,0,0,1,0,1,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",268,Rodney Hood,Larry Nance Jr.,Kevin Love,<__main__.Team object at 0x00DFA970>,Jose Calderon,12,6,6,3,1,3,4,8,3,3,4,0,0,2,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",23,Rodney Hood,Cedi Osman,Kevin Love,<__main__.Team object at 0x00DFA970>,Jose Calderon,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Rodney Hood,Cedi Osman,Kevin Love,<__main__.Team object at 0x00DFA970>,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,1,"Sean Wright, Dedric Taylor, Gediminas Petraitis",7,Rodney Hood,Cedi Osman,JR Smith,<__main__.Team object at 0x00DFA970>,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",180,Rodney Hood,LeBron James,Larry Nance Jr.,Kevin Love,Jose Calderon,5,6,4,2,1,3,2,5,0,0,1,0,1,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",279,Rodney Hood,LeBron James,Tristan Thompson,Kevin Love,Jose Calderon,7,15,1,3,1,1,3,7,0,0,1,1,1,2,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Rodney Hood,LeBron James,Tristan Thompson,JR Smith,Jose Calderon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Jordan Clarkson,LeBron James,Tristan Thompson,JR Smith,Jose Calderon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Jordan Clarkson,LeBron James,Cedi Osman,JR Smith,Jose Calderon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",213,Jordan Clarkson,LeBron James,Cedi Osman,JR Smith,Jeff Green,11,6,5,2,2,4,3,7,3,4,1,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",71,Jordan Clarkson,Tristan Thompson,Cedi Osman,JR Smith,Jeff Green,2,3,1,1,0,0,1,2,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",70,Jordan Clarkson,Cedi Osman,JR Smith,Tristan Thompson,Jeff Green,3,2,1,0,0,0,1,1,1,1,0,0,1,1,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",110,Jordan Clarkson,Kevin Love,JR Smith,Tristan Thompson,Jeff Green,6,2,2,0,0,0,2,3,2,3,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",170,Jordan Clarkson,Kevin Love,JR Smith,Tristan Thompson,LeBron James,8,0,6,0,1,2,2,7,3,3,3,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",302,Jordan Clarkson,Kevin Love,JR Smith,Larry Nance Jr.,LeBron James,8,4,6,1,2,3,3,9,0,0,3,0,1,1,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Jordan Clarkson,London Perrantes,JR Smith,Larry Nance Jr.,LeBron James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Cedi Osman,London Perrantes,JR Smith,Larry Nance Jr.,LeBron James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",0,Cedi Osman,London Perrantes,JR Smith,Tristan Thompson,LeBron James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,CAVALIERS,2,"Sean Wright, Dedric Taylor, Gediminas Petraitis",45,Cedi Osman,London Perrantes,JR Smith,Tristan Thompson,Ante Zizic,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",469,Kevon Looney,Draymond Green,Kevin Durant,Klay Thompson,Quinn Cook,13,14,10,5,0,4,6,14,1,1,6,2,5,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",0,JaVale McGee,Draymond Green,Kevin Durant,Klay Thompson,Quinn Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",36,JaVale McGee,Draymond Green,Kevin Durant,Nick Young,Quinn Cook,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",0,JaVale McGee,Draymond Green,Kevin Durant,Nick Young,Jordan Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",231,JaVale McGee,Shaun Livingston,Kevin Durant,Nick Young,Jordan Bell,7,9,5,1,0,2,3,8,1,1,2,1,0,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",305,Draymond Green,Klay Thompson,David West,Shaun Livingston,Nick Young,9,18,4,3,1,2,3,8,2,2,2,0,1,3,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",0,Draymond Green,Klay Thompson,Kevin Durant,Shaun Livingston,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",0,Draymond Green,Klay Thompson,Kevin Durant,Shaun Livingston,Jordan Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",0,Kevon Looney,Klay Thompson,Kevin Durant,Shaun Livingston,Jordan Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",244,Kevon Looney,Klay Thompson,Kevin Durant,Quinn Cook,Jordan Bell,13,12,3,1,1,1,6,8,0,0,3,0,0,1,0
1-Apr-18,WARRIORS,1,"Leon Wood, Zach Zarba, Brent Barnaky",155,Draymond Green,Klay Thompson,Kevin Durant,Quinn Cook,Jordan Bell,14,5,3,4,4,4,5,6,0,0,1,1,1,1,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",380,Klay Thompson,Kevin Durant,Kevon Looney,Quinn Cook,Draymond Green,19,10,5,5,2,3,8,12,1,2,4,2,1,0,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",45,Klay Thompson,Kevin Durant,Zaza Pachulia,Quinn Cook,Draymond Green,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",126,Nick Young,Kevin Durant,Zaza Pachulia,Quinn Cook,Draymond Green,8,2,4,2,2,2,3,4,0,0,2,0,1,0,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",188,Nick Young,Kevin Durant,Zaza Pachulia,Quinn Cook,Jordan Bell,9,6,2,2,1,2,4,5,0,0,2,0,0,1,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",67,David West,Nick Young,Shaun Livingston,Jordan Bell,Klay Thompson,2,3,1,1,0,0,1,1,0,0,0,0,2,1,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",203,David West,Nick Young,Shaun Livingston,Draymond Green,Klay Thompson,7,10,3,3,0,2,3,8,1,1,2,1,1,1,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",72,David West,Quinn Cook,Shaun Livingston,Draymond Green,Klay Thompson,0,3,1,0,0,1,0,3,0,0,1,0,0,1,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",0,Kevon Looney,Quinn Cook,Shaun Livingston,Draymond Green,Klay Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",0,Kevon Looney,Quinn Cook,Shaun Livingston,Draymond Green,Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",248,Kevon Looney,Quinn Cook,Nick Young,Draymond Green,Kevin Durant,10,7,5,3,2,5,4,8,0,0,0,0,2,2,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",0,Kevon Looney,Quinn Cook,Nick Young,Jordan Bell,Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-18,WARRIORS,2,"Leon Wood, Zach Zarba, Brent Barnaky",111,Kevon Looney,Quinn Cook,Nick Young,Jordan Bell,Damian Jones,4,7,1,1,0,0,1,3,2,2,1,0,0,0,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",374,Jeff Green,LeBron James,Kevin Love,Rodney Hood,Jose Calderon,15,15,6,1,3,5,6,10,0,1,2,0,2,1,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",22,Larry Nance Jr.,LeBron James,Kevin Love,Rodney Hood,Jose Calderon,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",120,Larry Nance Jr.,LeBron James,Kevin Love,JR Smith,Jose Calderon,7,3,1,1,1,1,3,4,0,0,1,0,0,0,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",18,Larry Nance Jr.,LeBron James,Kevin Love,JR Smith,Jordan Clarkson,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",211,Larry Nance Jr.,LeBron James,Kyle Korver,JR Smith,Jordan Clarkson,4,5,5,1,0,2,1,5,2,4,1,1,0,1,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",163,Kyle Korver,Jeff Green,Tristan Thompson,JR Smith,Jordan Clarkson,5,9,2,1,0,0,2,5,1,1,1,0,2,1,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",0,Kyle Korver,Jeff Green,Tristan Thompson,JR Smith,Jose Calderon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",19,Rodney Hood,Jeff Green,Tristan Thompson,JR Smith,Jose Calderon,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",107,Rodney Hood,Jeff Green,Tristan Thompson,Kevin Love,Jose Calderon,9,3,2,3,2,2,3,3,1,1,0,0,0,0,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",71,Rodney Hood,LeBron James,Tristan Thompson,Kevin Love,Jose Calderon,2,2,1,1,0,0,1,1,0,0,0,1,1,1,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",200,Rodney Hood,LeBron James,Larry Nance Jr.,Kevin Love,Jose Calderon,13,7,2,3,3,4,4,6,2,2,1,0,0,2,0
3-Apr-18,CAVALIERS,1,"David Guthrie, Eric Lewis, Scott Twardoski",135,Rodney Hood,LeBron James,Larry Nance Jr.,Kevin Love,Jordan Clarkson,2,7,1,0,0,2,1,4,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",380,Rodney Hood,LeBron James,Jose Calderon,Jeff Green,Kevin Love,17,13,8,4,3,6,6,11,2,2,1,1,1,3,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",47,Rodney Hood,LeBron James,Jordan Clarkson,Jeff Green,Kevin Love,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,Larry Nance Jr.,LeBron James,Jordan Clarkson,Jeff Green,Kevin Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",59,Larry Nance Jr.,LeBron James,Jordan Clarkson,JR Smith,Kevin Love,2,4,0,0,0,0,0,0,2,2,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",242,Larry Nance Jr.,LeBron James,Jordan Clarkson,JR Smith,Kyle Korver,7,9,2,2,0,2,3,7,1,1,3,1,1,2,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",240,Kyle Korver,Tristan Thompson,Jordan Clarkson,Jeff Green,JR Smith,7,7,5,1,1,4,3,8,0,0,0,0,0,1,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,Kyle Korver,Tristan Thompson,Rodney Hood,Jeff Green,JR Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",119,LeBron James,Tristan Thompson,Rodney Hood,Jeff Green,JR Smith,4,3,2,0,0,0,1,2,2,2,3,0,1,1,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,LeBron James,Tristan Thompson,Rodney Hood,Jeff Green,Kevin Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",27,LeBron James,Jose Calderon,Rodney Hood,Jeff Green,Kevin Love,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",233,LeBron James,Jose Calderon,Rodney Hood,JR Smith,Kevin Love,11,8,5,0,0,0,3,7,5,5,6,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,LeBron James,Jose Calderon,Rodney Hood,JR Smith,Cedi Osman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,LeBron James,Jose Calderon,John Holland,JR Smith,Cedi Osman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,Tristan Thompson,Jose Calderon,John Holland,JR Smith,Cedi Osman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",82,Tristan Thompson,Ante Zizic,John Holland,JR Smith,Cedi Osman,0,8,0,0,0,1,0,1,0,0,0,0,3,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,Tristan Thompson,Ante Zizic,John Holland,JR Smith,Kevin Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,Tristan Thompson,Ante Zizic,LeBron James,JR Smith,Kevin Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Apr-18,CAVALIERS,2,"David Guthrie, Eric Lewis, Scott Twardoski",0,Kyle Korver,Ante Zizic,LeBron James,JR Smith,Kevin Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
